images,labels
AE00385_190907_00_4_2_2001.jpg,0
AE00227_010120_00_2_1_2001.jpg,1
AE00346_170511_00_1_1_2001.jpg,0
AE00502_190834_00_4_3_2001.jpg,1
AE00481_175841_00_4_3_2001.jpg,0
AE00409_212904_00_1_2_2001.jpg,0
AE00548_233728_00_4_3_2001.jpg,0
AE00547_002615_00_2_1_2001.jpg,1
AE00405_130807_00_1_4_2001.jpg,0
AE00408_130643_00_1_4_2001.jpg,1
AE00550_010947_00_1_2_2001.jpg,1
AE00227_110441_00_3_2_2001.jpg,1
AE00302_094639_00_2_2_2001.jpg,0
AE00481_173703_00_1_1_2001.jpg,0
AE00389_022850_00_4_1_2001.jpg,0
AE00497_151517_00_1_1_2001.jpg,0
AE00227_044746_00_2_2_2001.jpg,1
AE00227_015746_00_2_2_2001.jpg,1
AE00343_164614_00_3_3_2001.jpg,1
AE00343_124356_00_2_2_2001.jpg,1
AE00396_135438_00_1_3_2001.jpg,0
AE00367_033543_00_1_3_2001.jpg,0
AE00331_014358_00_2_1_2001.jpg,1
AE00409_041829_00_4_3_2001.jpg,0
AE00227_154830_00_2_2_2001.jpg,1
AE00382_092015_00_3_1_2001.jpg,1
AE00367_225910_00_3_1_2001.jpg,1
AE00348_121110_00_1_2_2001.jpg,1
AE00554_184356_00_4_3_2001.jpg,1
AE00389_072614_00_4_3_2001.jpg,0
AE00453_163434_00_1_1_2001.jpg,0
AE00449_175923_00_4_1_2001.jpg,1
AE00346_070632_00_3_1_2001.jpg,1
AE00408_134022_00_4_2_2001.jpg,0
AE00348_170119_00_4_4_2001.jpg,0
AE00346_172127_00_1_3_2001.jpg,0
AE00227_193724_00_2_1_2001.jpg,1
AE00348_182541_00_3_1_2001.jpg,1
AE00389_045123_00_2_3_2001.jpg,1
AE00472_222120_00_4_1_2001.jpg,0
AE00427_145431_00_4_1_2001.jpg,0
AE00331_191109_00_2_3_2001.jpg,1
AE00343_090844_00_1_2_2001.jpg,0
AE00359_150142_00_4_1_2001.jpg,1
AE00354_163733_00_3_1_2001.jpg,1
AE00191_204505_00_2_2_2001.jpg,1
AE00305_214843_00_3_3_2001.jpg,1
AE00385_140645_00_3_3_2001.jpg,1
AE00409_041829_00_4_1_2001.jpg,0
AE00481_074029_00_2_1_2001.jpg,0
AE00385_022536_00_3_1_2001.jpg,1
AE00281_062959_00_2_2_2001.jpg,1
AE00266_023155_00_2_1_2001.jpg,1
AE00402_185617_00_4_2_2001.jpg,0
AE00481_070916_00_3_1_2001.jpg,0
AE00227_160022_00_3_2_2001.jpg,1
AE00346_053211_00_1_1_2001.jpg,0
AE00450_023029_00_1_2_2001.jpg,1
AE00348_094747_00_4_1_2001.jpg,0
AE00450_153714_00_1_3_2001.jpg,1
AE00343_102851_00_1_1_2001.jpg,0
AE00191_222044_00_1_2_2001.jpg,0
AE00008_081240_00_4_4_2001.jpg,1
AE00343_151620_00_3_3_2001.jpg,1
AE00354_031456_00_3_4_2001.jpg,1
AE00354_061116_00_1_3_2001.jpg,1
AE00305_000206_00_2_1_2001.jpg,1
AE00346_031221_00_4_2_2001.jpg,0
AE00359_131930_00_1_4_2001.jpg,0
AE00534_073926_00_1_3_2001.jpg,1
AE00022_105202_00_2_4_2001.jpg,1
AE00499_193417_00_1_2_2001.jpg,0
AE00225_121241_00_2_4_2001.jpg,1
AE00385_012843_00_3_4_2001.jpg,1
AE00331_231915_00_3_4_2001.jpg,1
AE00343_010148_00_1_3_2001.jpg,0
AE00354_054000_00_4_3_2001.jpg,1
AE00531_175155_00_4_1_2001.jpg,1
AE00385_050904_00_2_3_2001.jpg,0
AE00309_164423_00_3_2_2001.jpg,1
AE00385_034151_00_1_3_2001.jpg,0
AE00022_001107_00_2_4_2001.jpg,1
AE00343_194859_00_2_3_2001.jpg,1
AE00305_175422_00_2_1_2001.jpg,1
AE00343_204602_00_2_1_2001.jpg,1
AE00305_093458_00_2_1_2001.jpg,1
AE00382_160944_00_1_1_2001.jpg,1
AE00466_220408_00_1_1_2001.jpg,0
AE00305_120735_00_2_1_2001.jpg,1
AE00531_051641_00_1_3_2001.jpg,1
AE00343_173103_00_1_1_2001.jpg,0
AE00481_214752_00_3_2_2001.jpg,0
AE00191_125010_00_3_1_2001.jpg,1
AE00481_184219_00_1_1_2001.jpg,0
AE00248_133450_00_2_4_2001.jpg,1
AE00352_202843_00_1_4_2001.jpg,1
AE00483_052800_00_2_1_2001.jpg,0
AE00191_193207_00_4_2_2001.jpg,0
AE00352_044829_00_3_1_2001.jpg,1
AE00409_014237_00_4_3_2001.jpg,0
AE00541_071420_00_2_1_2001.jpg,1
AE00385_193858_00_3_2_2001.jpg,1
AE00248_125634_00_2_2_2001.jpg,1
AE00549_100809_00_4_1_2001.jpg,0
AE00343_194416_00_4_3_2001.jpg,1
AE00299_025357_00_3_1_2001.jpg,1
AE00367_012046_00_3_2_2001.jpg,1
AE00408_155859_00_4_2_2001.jpg,0
AE00427_100441_00_1_2_2001.jpg,1
AE00476_164229_00_1_3_2001.jpg,1
AE00191_010655_00_2_2_2001.jpg,1
AE00331_005959_00_2_3_2001.jpg,1
AE00433_110757_00_4_2_2001.jpg,0
AE00254_091825_00_3_3_2001.jpg,1
AE00531_070315_00_1_1_2001.jpg,1
AE00305_140827_00_4_2_2001.jpg,1
AE00343_175255_00_3_2_2001.jpg,1
AE00191_030645_00_2_2_2001.jpg,1
AE00352_114651_00_1_4_2001.jpg,0
AE00346_171340_00_3_4_2001.jpg,1
AE00369_120453_00_2_2_2001.jpg,0
AE00018_141259_00_2_2_2001.jpg,1
AE00022_142229_00_2_1_2001.jpg,1
AE00182_075724_00_2_2_2001.jpg,1
AE00022_171152_00_1_3_2001.jpg,0
AE00331_064727_00_2_4_2001.jpg,1
AE00544_070649_00_1_4_2001.jpg,1
AE00354_200531_00_3_3_2001.jpg,1
AE00427_223833_00_1_1_2001.jpg,0
AE00191_075954_00_1_4_2001.jpg,1
AE00541_115429_00_1_2_2001.jpg,1
AE00281_035341_00_2_4_2001.jpg,1
AE00551_200923_00_4_1_2001.jpg,0
AE00018_031805_00_1_3_2001.jpg,0
AE00227_221721_00_3_1_2001.jpg,1
AE00254_075318_00_2_2_2001.jpg,1
AE00427_161126_00_1_3_2001.jpg,0
AE00343_044204_00_2_1_2001.jpg,1
AE00343_015102_00_2_3_2001.jpg,1
AE00379_014107_00_4_3_2001.jpg,0
AE00548_222142_00_1_1_2001.jpg,0
AE00343_060420_00_2_3_2001.jpg,1
AE00409_183952_00_3_4_2001.jpg,0
AE00369_143206_00_1_2_2001.jpg,0
AE00331_094737_00_1_1_2001.jpg,0
AE00395_222418_00_1_3_2001.jpg,0
AE00553_183709_00_1_2_2001.jpg,0
AE00305_162504_00_3_1_2001.jpg,1
AE00396_135438_00_1_2_2001.jpg,0
AE00248_082255_00_2_1_2001.jpg,1
AE00367_125127_00_3_3_2001.jpg,1
AE00018_013934_00_4_3_2001.jpg,0
AE00343_085511_00_3_1_2001.jpg,1
AE00370_221433_00_3_4_2001.jpg,1
AE00411_220518_00_1_1_2001.jpg,0
AE00481_093245_00_4_3_2001.jpg,0
AE00072_082508_00_3_3_2001.jpg,1
AE00248_105527_00_2_2_2001.jpg,1
AE00463_094715_00_1_2_2001.jpg,0
AE00343_213917_00_4_1_2001.jpg,0
AE00227_144505_00_2_1_2001.jpg,1
AE00481_130003_00_1_4_2001.jpg,0
AE00022_224847_00_2_3_2001.jpg,1
AE00348_174553_00_3_4_2001.jpg,1
AE00402_164320_00_2_4_2001.jpg,0
AE00462_150911_00_1_2_2001.jpg,0
AE00191_000448_00_1_2_2001.jpg,1
AE00553_161454_00_1_3_2001.jpg,0
AE00472_223048_00_2_3_2001.jpg,1
AE00354_203828_00_3_4_2001.jpg,1
AE00343_205250_00_2_2_2001.jpg,1
AE00309_095510_00_2_3_2001.jpg,1
AE00450_160327_00_4_2_2001.jpg,0
AE00305_162504_00_1_2_2001.jpg,1
AE00472_155636_00_4_1_2001.jpg,0
AE00450_045150_00_1_3_2001.jpg,0
AE00227_044746_00_4_2_2001.jpg,0
AE00191_201336_00_3_1_2001.jpg,1
AE00281_062959_00_2_4_2001.jpg,1
AE00305_001254_00_2_4_2001.jpg,1
AE00305_152059_00_2_4_2001.jpg,0
AE00305_130122_00_1_4_2001.jpg,1
AE00382_173743_00_3_1_2001.jpg,1
AE00248_031859_00_2_4_2001.jpg,1
AE00322_172940_00_3_3_2001.jpg,1
AE00502_163946_00_4_4_2001.jpg,0
AE00500_160034_00_2_4_2001.jpg,0
AE00367_114922_00_3_2_2001.jpg,1
AE00385_051150_00_4_2_2001.jpg,0
AE00472_043959_00_1_2_2001.jpg,0
AE00305_011543_00_2_2_2001.jpg,1
AE00354_151801_00_3_3_2001.jpg,1
AE00348_034804_00_3_2_2001.jpg,1
AE00385_024451_00_3_4_2001.jpg,1
AE00248_134058_00_2_4_2001.jpg,1
AE00266_091030_00_2_3_2001.jpg,1
AE00352_224858_00_3_2_2001.jpg,1
AE00408_190118_00_1_2_2001.jpg,0
AE00302_141647_00_3_2_2001.jpg,1
AE00385_134955_00_1_1_2001.jpg,0
AE00409_205658_00_4_2_2001.jpg,1
AE00405_155455_00_1_2_2001.jpg,0
AE00248_031004_00_2_1_2001.jpg,1
AE00227_044746_00_2_3_2001.jpg,1
AE00354_003409_00_3_3_2001.jpg,1
AE00346_132017_00_4_3_2001.jpg,1
AE00227_013600_00_2_2_2001.jpg,1
AE00354_062101_00_1_1_2001.jpg,0
AE00385_070712_00_3_2_2001.jpg,1
AE00227_201753_00_2_2_2001.jpg,1
AE00299_171757_00_4_1_2001.jpg,1
AE00305_184250_00_1_1_2001.jpg,0
AE00476_045040_00_1_2_2001.jpg,0
AE00427_222627_00_4_1_2001.jpg,0
AE00385_221357_00_4_2_2001.jpg,0
AE00492_224624_00_1_1_2001.jpg,0
AE00331_074538_00_2_3_2001.jpg,1
AE00411_074702_00_2_3_2001.jpg,0
AE00322_153115_00_2_3_2001.jpg,1
AE00191_000448_00_3_2_2001.jpg,1
AE00191_125732_00_3_3_2001.jpg,1
AE00481_165849_00_4_1_2001.jpg,0
AE00343_205700_00_2_2_2001.jpg,1
AE00346_073054_00_3_3_2001.jpg,1
AE00367_171157_00_1_2_2001.jpg,0
AE00182_041631_00_1_2_2001.jpg,0
AE00191_132035_00_4_1_2001.jpg,0
AE00191_181235_00_4_1_2001.jpg,0
AE00191_044407_00_2_1_2001.jpg,1
AE00389_235608_00_1_4_2001.jpg,1
AE00552_141130_00_2_2_2001.jpg,1
AE00022_160258_00_4_2_2001.jpg,0
AE00299_111143_00_2_2_2001.jpg,1
AE00370_233530_00_3_2_2001.jpg,1
AE00182_105659_00_2_1_2001.jpg,1
AE00343_103033_00_3_1_2001.jpg,1
AE00191_233735_00_2_2_2001.jpg,1
AE00281_155016_00_2_4_2001.jpg,1
AE00533_183245_00_1_1_2001.jpg,0
AE00343_145355_00_4_1_2001.jpg,0
AE00545_160908_00_4_3_2001.jpg,0
AE00544_053057_00_1_3_2001.jpg,1
AE00367_220807_00_3_2_2001.jpg,1
AE00266_054412_00_2_2_2001.jpg,1
AE00547_222307_00_4_2_2001.jpg,0
AE00389_184621_00_1_3_2001.jpg,0
AE00389_190426_00_4_3_2001.jpg,0
AE00225_010621_00_1_1_2001.jpg,1
AE00427_202951_00_1_1_2001.jpg,1
AE00331_221953_00_2_2_2001.jpg,1
AE00254_062705_00_2_2_2001.jpg,1
AE00227_152617_00_2_1_2001.jpg,1
AE00350_145827_00_2_2_2001.jpg,0
AE00343_051511_00_2_2_2001.jpg,1
AE00550_200500_00_4_2_2001.jpg,0
AE00305_191644_00_2_3_2001.jpg,1
AE00385_121033_00_3_4_2001.jpg,1
AE00343_230319_00_1_1_2001.jpg,0
AE00299_220122_00_2_3_2001.jpg,1
AE00182_235336_00_2_1_2001.jpg,1
AE00191_112737_00_3_2_2001.jpg,1
AE00266_070208_00_3_3_2001.jpg,1
AE00527_155901_00_1_1_2001.jpg,1
AE00427_174309_00_2_1_2001.jpg,0
AE00343_103033_00_2_3_2001.jpg,1
AE00191_034032_00_1_1_2001.jpg,0
AE00322_105630_00_2_1_2001.jpg,1
AE00352_094008_00_3_3_2001.jpg,1
AE00343_215118_00_2_1_2001.jpg,1
AE00072_112937_00_1_4_2001.jpg,1
AE00305_230222_00_3_1_2001.jpg,0
AE00534_230017_00_1_1_2001.jpg,1
AE00370_164758_00_4_1_2001.jpg,0
AE00299_223034_00_2_1_2001.jpg,1
AE00545_163310_00_4_2_2001.jpg,0
AE00502_161634_00_1_1_2001.jpg,0
AE00191_002848_00_2_3_2001.jpg,1
AE00305_100221_00_2_1_2001.jpg,1
AE00385_060939_00_1_3_2001.jpg,1
AE00018_083119_00_2_1_2001.jpg,1
AE00545_140325_00_4_4_2001.jpg,0
AE00485_070746_00_2_1_2001.jpg,0
AE00305_154527_00_2_2_2001.jpg,1
AE00382_044407_00_3_3_2001.jpg,1
AE00346_121908_00_3_4_2001.jpg,1
AE00367_023159_00_3_2_2001.jpg,1
AE00305_224727_00_2_3_2001.jpg,1
AE00352_172500_00_1_1_2001.jpg,0
AE00379_232908_00_3_3_2001.jpg,1
AE00248_062149_00_3_2_2001.jpg,1
AE00483_162009_00_1_1_2001.jpg,0
AE00472_220553_00_4_2_2001.jpg,0
AE00248_024505_00_2_1_2001.jpg,1
AE00402_053423_00_2_3_2001.jpg,0
AE00272_170351_00_2_4_2001.jpg,1
AE00497_163232_00_1_2_2001.jpg,0
AE00500_181332_00_4_2_2001.jpg,0
AE00072_151857_00_3_2_2001.jpg,1
AE00072_111409_00_2_2_2001.jpg,1
AE00343_033811_00_3_1_2001.jpg,1
AE00227_020709_00_2_2_2001.jpg,1
AE00352_141254_00_3_2_2001.jpg,1
AE00385_014516_00_1_1_2001.jpg,0
AE00453_141604_00_1_3_2001.jpg,1
AE00305_154014_00_1_2_2001.jpg,0
AE00182_214706_00_2_1_2001.jpg,1
AE00354_055112_00_3_3_2001.jpg,1
AE00008_143414_00_4_1_2001.jpg,0
AE00331_003748_00_2_3_2001.jpg,1
AE00531_094114_00_4_4_2001.jpg,1
AE00248_150716_00_3_4_2001.jpg,1
AE00453_232831_00_1_2_2001.jpg,0
AE00385_071358_00_3_1_2001.jpg,1
AE00248_031859_00_3_2_2001.jpg,1
AE00382_010152_00_3_2_2001.jpg,1
AE00427_222627_00_1_1_2001.jpg,0
AE00453_102436_00_4_1_2001.jpg,0
AE00382_062529_00_3_2_2001.jpg,1
AE00227_092101_00_2_2_2001.jpg,1
AE00402_124459_00_1_2_2001.jpg,0
AE00191_132035_00_1_1_2001.jpg,0
AE00552_121938_00_1_2_2001.jpg,0
AE00382_124159_00_4_1_2001.jpg,0
AE00343_094903_00_3_1_2001.jpg,1
AE00227_063957_00_2_2_2001.jpg,1
AE00409_041829_00_1_1_2001.jpg,0
AE00549_155528_00_1_3_2001.jpg,0
AE00302_075817_00_3_4_2001.jpg,1
AE00379_145124_00_1_2_2001.jpg,0
AE00072_232135_00_2_1_2001.jpg,1
AE00408_053839_00_1_2_2001.jpg,0
AE00382_171419_00_1_2_2001.jpg,0
AE00379_222407_00_3_4_2001.jpg,1
AE00343_185120_00_3_3_2001.jpg,1
AE00272_131213_00_1_2_2001.jpg,0
AE00227_231328_00_2_1_2001.jpg,1
AE00382_020410_00_3_3_2001.jpg,1
AE00266_085452_00_2_4_2001.jpg,1
AE00427_160253_00_4_3_2001.jpg,0
AE00191_173258_00_2_2_2001.jpg,1
AE00453_013609_00_1_3_2001.jpg,0
AE00191_201336_00_2_3_2001.jpg,1
AE00379_185235_00_3_4_2001.jpg,1
AE00501_032043_00_4_3_2001.jpg,1
AE00322_135512_00_2_4_2001.jpg,1
AE00554_161421_00_1_2_2001.jpg,0
AE00191_141659_00_2_1_2001.jpg,1
AE00385_153317_00_1_4_2001.jpg,1
AE00182_122037_00_3_2_2001.jpg,1
AE00305_011256_00_2_2_2001.jpg,1
AE00331_172325_00_1_2_2001.jpg,0
AE00191_231910_00_3_3_2001.jpg,1
AE00476_041137_00_4_2_2001.jpg,0
AE00367_064612_00_1_2_2001.jpg,1
AE00472_191203_00_1_3_2001.jpg,1
AE00305_030717_00_2_3_2001.jpg,0
AE00402_074409_00_1_4_2001.jpg,1
AE00191_182225_00_2_1_2001.jpg,1
AE00348_011652_00_3_2_2001.jpg,1
AE00182_044030_00_2_3_2001.jpg,1
AE00499_150347_00_4_4_2001.jpg,0
AE00343_193105_00_2_3_2001.jpg,1
AE00182_220628_00_1_1_2001.jpg,0
AE00354_061332_00_3_2_2001.jpg,1
AE00348_004551_00_3_3_2001.jpg,1
AE00352_131751_00_1_3_2001.jpg,0
AE00385_220140_00_3_4_2001.jpg,1
AE00331_153746_00_2_3_2001.jpg,1
AE00305_233602_00_3_3_2001.jpg,1
AE00500_004737_00_4_1_2001.jpg,1
AE00229_171417_00_2_4_2001.jpg,1
AE00343_175145_00_3_4_2001.jpg,1
AE00379_181624_00_1_3_2001.jpg,0
AE00281_093729_00_2_2_2001.jpg,1
AE00331_173244_00_3_3_2001.jpg,1
AE00427_043414_00_4_1_2001.jpg,0
AE00008_074523_00_2_4_2001.jpg,1
AE00544_071905_00_1_4_2001.jpg,0
AE00532_113302_00_4_4_2001.jpg,1
AE00227_143050_00_2_4_2001.jpg,1
AE00182_041631_00_3_3_2001.jpg,1
AE00379_181624_00_1_4_2001.jpg,0
AE00182_100455_00_2_2_2001.jpg,1
AE00466_131150_00_4_3_2001.jpg,0
AE00343_011049_00_1_1_2001.jpg,1
AE00396_172859_00_4_1_2001.jpg,0
AE00354_220819_00_3_3_2001.jpg,1
AE00427_104737_00_3_4_2001.jpg,0
AE00191_103907_00_3_1_2001.jpg,1
AE00227_120825_00_3_4_2001.jpg,1
AE00191_205156_00_2_2_2001.jpg,1
AE00343_142552_00_2_2_2001.jpg,1
AE00343_041726_00_2_3_2001.jpg,1
AE00305_075230_00_2_2_2001.jpg,1
AE00018_175218_00_2_3_2001.jpg,1
AE00227_181809_00_2_1_2001.jpg,1
AE00182_134938_00_4_4_2001.jpg,0
AE00018_154020_00_3_1_2001.jpg,1
AE00449_043320_00_4_2_2001.jpg,1
AE00191_195153_00_2_1_2001.jpg,1
AE00191_041900_00_2_4_2001.jpg,1
AE00385_172516_00_3_3_2001.jpg,1
AE00022_224847_00_3_3_2001.jpg,1
AE00191_044109_00_3_1_2001.jpg,0
AE00497_203627_00_4_2_2001.jpg,0
AE00531_164310_00_1_1_2001.jpg,0
AE00072_150634_00_2_4_2001.jpg,1
AE00352_114651_00_3_4_2001.jpg,0
AE00191_193049_00_1_1_2001.jpg,0
AE00499_202159_00_4_1_2001.jpg,0
AE00266_131022_00_2_4_2001.jpg,0
AE00343_193105_00_3_3_2001.jpg,1
AE00499_153525_00_1_3_2001.jpg,0
AE00379_231222_00_3_1_2001.jpg,1
AE00531_085705_00_1_4_2001.jpg,1
AE00453_013847_00_2_1_2001.jpg,1
AE00248_105527_00_3_4_2001.jpg,1
AE00229_160914_00_2_2_2001.jpg,0
AE00305_172830_00_4_3_2001.jpg,1
AE00461_102833_00_2_4_2001.jpg,0
AE00343_142552_00_2_1_2001.jpg,1
AE00343_051511_00_2_4_2001.jpg,1
AE00299_041514_00_2_2_2001.jpg,0
AE00427_193802_00_4_3_2001.jpg,0
AE00305_011404_00_2_3_2001.jpg,1
AE00472_004929_00_2_4_2001.jpg,0
AE00022_171152_00_2_1_2001.jpg,0
AE00348_094747_00_3_1_2001.jpg,0
AE00343_175255_00_3_1_2001.jpg,1
AE00552_202431_00_4_3_2001.jpg,1
AE00499_103815_00_2_3_2001.jpg,1
AE00379_190315_00_2_1_2001.jpg,0
AE00449_053518_00_3_4_2001.jpg,0
AE00022_003638_00_2_3_2001.jpg,1
AE00466_180748_00_4_4_2001.jpg,0
AE00427_033957_00_1_1_2001.jpg,0
AE00385_125434_00_4_4_2001.jpg,1
AE00248_134251_00_2_4_2001.jpg,1
AE00408_030619_00_4_1_2001.jpg,0
AE00191_031918_00_1_1_2001.jpg,0
AE00468_155238_00_4_4_2001.jpg,1
AE00408_034841_00_1_2_2001.jpg,0
AE00453_012542_00_4_1_2001.jpg,1
AE00191_222044_00_4_3_2001.jpg,0
AE00299_233110_00_3_2_2001.jpg,1
AE00182_014202_00_2_2_2001.jpg,0
AE00191_080723_00_3_1_2001.jpg,1
AE00072_215338_00_4_1_2001.jpg,0
AE00191_094809_00_2_3_2001.jpg,1
AE00472_180926_00_1_1_2001.jpg,0
AE00481_105827_00_4_1_2001.jpg,1
AE00018_041540_00_2_1_2001.jpg,1
AE00549_094539_00_4_1_2001.jpg,1
AE00382_173206_00_3_2_2001.jpg,1
AE00354_115731_00_3_2_2001.jpg,1
AE00450_144552_00_4_3_2001.jpg,0
AE00367_051537_00_2_4_2001.jpg,0
AE00346_071513_00_3_1_2001.jpg,0
AE00551_075026_00_1_1_2001.jpg,1
AE00529_155019_00_1_2_2001.jpg,1
AE00305_085127_00_2_3_2001.jpg,1
AE00405_010009_00_1_2_2001.jpg,1
AE00343_233039_00_2_1_2001.jpg,1
AE00546_042744_00_1_4_2001.jpg,1
AE00227_000632_00_2_2_2001.jpg,1
AE00402_124716_00_4_4_2001.jpg,0
AE00350_083025_00_2_3_2001.jpg,0
AE00529_075958_00_1_4_2001.jpg,0
AE00346_095913_00_3_4_2001.jpg,1
AE00022_231101_00_3_2_2001.jpg,1
AE00402_033946_00_1_2_2001.jpg,0
AE00476_175859_00_1_1_2001.jpg,1
AE00191_121426_00_2_1_2001.jpg,1
AE00352_170753_00_3_4_2001.jpg,1
AE00248_011326_00_4_2_2001.jpg,1
AE00352_144012_00_1_1_2001.jpg,0
AE00343_181531_00_4_2_2001.jpg,0
AE00497_122432_00_1_1_2001.jpg,1
AE00348_022320_00_3_4_2001.jpg,1
AE00367_003104_00_1_2_2001.jpg,1
AE00385_171312_00_3_4_2001.jpg,1
AE00547_035049_00_1_4_2001.jpg,1
AE00191_052550_00_3_3_2001.jpg,1
AE00343_110456_00_2_1_2001.jpg,1
AE00182_014202_00_1_1_2001.jpg,0
AE00379_182313_00_3_3_2001.jpg,1
AE00350_134244_00_3_4_2001.jpg,1
AE00248_055020_00_3_2_2001.jpg,1
AE00191_225055_00_3_2_2001.jpg,1
AE00359_155153_00_2_4_2001.jpg,0
AE00343_154211_00_2_2_2001.jpg,1
AE00299_173416_00_2_2_2001.jpg,1
AE00191_212347_00_4_1_2001.jpg,0
AE00385_173155_00_3_2_2001.jpg,1
AE00402_133950_00_1_1_2001.jpg,1
AE00018_074640_00_3_3_2001.jpg,1
AE00402_121215_00_4_4_2001.jpg,0
AE00476_234346_00_1_1_2001.jpg,0
AE00427_051555_00_2_1_2001.jpg,0
AE00343_215303_00_3_3_2001.jpg,1
AE00227_033425_00_2_2_2001.jpg,1
AE00534_222432_00_1_4_2001.jpg,1
AE00354_074017_00_1_1_2001.jpg,1
AE00483_195253_00_4_1_2001.jpg,0
AE00453_160447_00_2_2_2001.jpg,0
AE00427_163843_00_1_1_2001.jpg,0
AE00395_192536_00_4_4_2001.jpg,1
AE00427_131249_00_1_4_2001.jpg,0
AE00379_175114_00_3_2_2001.jpg,0
AE00354_084319_00_3_4_2001.jpg,1
AE00348_202504_00_4_3_2001.jpg,0
AE00411_054202_00_1_1_2001.jpg,0
AE00492_042749_00_1_1_2001.jpg,0
AE00343_145355_00_4_4_2001.jpg,0
AE00354_212353_00_1_1_2001.jpg,0
AE00272_160924_00_2_3_2001.jpg,1
AE00248_101648_00_2_4_2001.jpg,1
AE00227_220640_00_3_4_2001.jpg,1
AE00409_091537_00_1_3_2001.jpg,1
AE00343_034016_00_2_4_2001.jpg,1
AE00409_102339_00_4_1_2001.jpg,0
AE00367_103115_00_3_2_2001.jpg,1
AE00396_224737_00_1_3_2001.jpg,0
AE00227_035206_00_2_3_2001.jpg,1
AE00354_075155_00_4_4_2001.jpg,0
AE00551_062046_00_1_2_2001.jpg,1
AE00396_154231_00_4_2_2001.jpg,0
AE00402_192733_00_4_1_2001.jpg,0
AE00409_105119_00_2_2_2001.jpg,0
AE00389_170443_00_1_3_2001.jpg,0
AE00191_093315_00_2_3_2001.jpg,1
AE00346_130324_00_3_2_2001.jpg,1
AE00354_094936_00_3_2_2001.jpg,1
AE00552_202431_00_4_4_2001.jpg,0
AE00191_205250_00_2_2_2001.jpg,1
AE00411_122935_00_4_3_2001.jpg,1
AE00385_153302_00_4_4_2001.jpg,0
AE00385_102551_00_3_3_2001.jpg,1
AE00305_100100_00_2_1_2001.jpg,1
AE00343_020535_00_4_2_2001.jpg,1
AE00367_100437_00_3_3_2001.jpg,1
AE00343_231900_00_3_2_2001.jpg,1
AE00305_230633_00_3_4_2001.jpg,1
AE00343_121158_00_3_2_2001.jpg,1
AE00191_150431_00_3_4_2001.jpg,1
AE00483_154418_00_4_3_2001.jpg,0
AE00531_223355_00_4_1_2001.jpg,1
AE00385_124405_00_3_3_2001.jpg,1
AE00229_061219_00_3_1_2001.jpg,1
AE00501_160241_00_4_1_2001.jpg,0
AE00227_003234_00_2_3_2001.jpg,1
AE00305_005019_00_2_1_2001.jpg,1
AE00352_105830_00_3_1_2001.jpg,1
AE00453_035556_00_1_1_2001.jpg,1
AE00548_155756_00_4_2_2001.jpg,0
AE00382_211727_00_3_4_2001.jpg,1
AE00352_181141_00_3_4_2001.jpg,1
AE00449_130157_00_1_3_2001.jpg,0
AE00348_010827_00_3_1_2001.jpg,1
AE00531_214006_00_4_2_2001.jpg,0
AE00227_210909_00_2_3_2001.jpg,1
AE00500_160034_00_1_4_2001.jpg,0
AE00554_222503_00_1_2_2001.jpg,1
AE00453_102205_00_4_3_2001.jpg,0
AE00549_191431_00_1_2_2001.jpg,1
AE00456_065118_00_2_2_2001.jpg,0
AE00191_003713_00_2_1_2001.jpg,1
AE00385_001024_00_3_3_2001.jpg,1
AE00367_031012_00_1_2_2001.jpg,0
AE00248_165421_00_2_3_2001.jpg,1
AE00191_102500_00_2_2_2001.jpg,1
AE00346_232431_00_3_1_2001.jpg,1
AE00450_095918_00_3_1_2001.jpg,0
AE00305_123734_00_3_4_2001.jpg,1
AE00551_055654_00_1_1_2001.jpg,1
AE00191_003032_00_3_1_2001.jpg,1
AE00453_192229_00_4_3_2001.jpg,0
AE00408_100013_00_1_1_2001.jpg,0
AE00191_185941_00_2_1_2001.jpg,1
AE00449_145540_00_4_1_2001.jpg,0
AE00467_103314_01_1_1_2001.jpg,1
AE00343_151809_00_1_3_2001.jpg,1
AE00547_182739_00_3_1_2001.jpg,0
AE00472_133012_00_2_1_2001.jpg,0
AE00346_091813_00_4_2_2001.jpg,0
AE00367_222507_00_4_3_2001.jpg,0
AE00385_113551_00_3_2_2001.jpg,1
AE00534_054441_00_3_4_2001.jpg,0
AE00367_220644_00_3_2_2001.jpg,1
AE00299_041514_00_1_3_2001.jpg,0
AE00348_153745_00_4_1_2001.jpg,0
AE00453_180049_00_2_4_2001.jpg,0
AE00408_154345_00_1_3_2001.jpg,1
AE00427_005911_00_1_4_2001.jpg,1
AE00405_001126_00_3_1_2001.jpg,0
AE00389_184621_00_4_4_2001.jpg,0
AE00382_160039_00_4_1_2001.jpg,0
AE00544_222619_00_1_2_2001.jpg,1
AE00546_165106_00_4_3_2001.jpg,0
AE00553_155213_00_1_2_2001.jpg,0
AE00411_083814_00_3_1_2001.jpg,0
AE00411_063140_00_1_1_2001.jpg,0
AE00498_151329_00_1_1_2001.jpg,0
AE00343_201622_00_3_1_2001.jpg,1
AE00549_061716_00_2_1_2001.jpg,0
AE00497_124044_00_2_1_2001.jpg,0
AE00529_191218_00_4_4_2001.jpg,0
AE00450_160450_00_4_1_2001.jpg,0
